id,name,productCount,subtreeProductCount,parent,numChildren,pathName,children,alsoCount,also
1028,"Size: Pet Small 1""-14""",1,1,1027,0,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', '1"" high', '7"" wide', 'Item Type: Pet Costume', 'Age Group: Pet', 'Gender: Unisex', 'Size: Pet Small 1""-14""']",[],0,[]
1029,"Polypropylene, ,",0,1,203,1,"['Pet Supplies', 'Dogs', 'Feeding & Watering Supplies', 'Bowls & Dishes', 'Basic Bowls', 'Polypropylene, ,']",[1030],0,[]
1030,The Road Refresher is an ingenious non-spill pet bowl that eliminates spills and reduces your pets slobber by up to 90%.,0,1,1029,1,"['Pet Supplies', 'Dogs', 'Feeding & Watering Supplies', 'Bowls & Dishes', 'Basic Bowls', 'Polypropylene, ,', 'The Road Refresher is an ingenious non-spill pet bowl that eliminates spills and reduces your pets slobber by up to 90%.']",[1031],0,[]
1031,Ideal for the home and all forms of travel.,0,1,1030,1,"['Pet Supplies', 'Dogs', 'Feeding & Watering Supplies', 'Bowls & Dishes', 'Basic Bowls', 'Polypropylene, ,', 'The Road Refresher is an ingenious non-spill pet bowl that eliminates spills and reduces your pets slobber by up to 90%.', 'Ideal for the home and all forms of travel.']",[1032],0,[]
1032,Stops spills from accidental kicks and keep pets long ears and beards out of the water.,0,1,1031,1,"['Pet Supplies', 'Dogs', 'Feeding & Watering Supplies', 'Bowls & Dishes', 'Basic Bowls', 'Polypropylene, ,', 'The Road Refresher is an ingenious non-spill pet bowl that eliminates spills and reduces your pets slobber by up to 90%.', 'Ideal for the home and all forms of travel.', 'Stops spills from accidental kicks and keep pets long ears and beards out of the water.']",[1033],0,[]
1033,Encourages tidy drinking as it limits the amount of water your dog can pick up at any one time.,0,1,1032,1,"['Pet Supplies', 'Dogs', 'Feeding & Watering Supplies', 'Bowls & Dishes', 'Basic Bowls', 'Polypropylene, ,', 'The Road Refresher is an ingenious non-spill pet bowl that eliminates spills and reduces your pets slobber by up to 90%.', 'Ideal for the home and all forms of travel.', 'Stops spills from accidental kicks and keep pets long ears and beards out of the water.', 'Encourages tidy drinking as it limits the amount of water your dog can pick up at any one time.']",[1034],0,[]
1034,"Road Refresher has a floating plate inside which feeds enough water through for your dog to drink at all times, yet immediately restricts the flow whenever there is a surge of water from cornering, braking, kicking and so on.",1,1,1033,0,"['Pet Supplies', 'Dogs', 'Feeding & Watering Supplies', 'Bowls & Dishes', 'Basic Bowls', 'Polypropylene, ,', 'The Road Refresher is an ingenious non-spill pet bowl that eliminates spills and reduces your pets slobber by up to 90%.', 'Ideal for the home and all forms of travel.', 'Stops spills from accidental kicks and keep pets long ears and beards out of the water.', 'Encourages tidy drinking as it limits the amount of water your dog can pick up at any one time.', 'Road Refresher has a floating plate inside which feeds enough water through for your dog to drink at all times, yet immediately restricts the flow whenever there is a surge of water from cornering, braking, kicking and so on.']",[],0,[]
1035,TetraPro - the Tetra premium food for high nutritional value.,1,1,823,0,"['Pet Supplies', 'Fish & Aquatic Pets', 'Food', 'Mixed, ,', 'TetraPro - the Tetra premium food for high nutritional value.']",[],0,[]
1036,"This Zelda punk pet costume includes the jacket, pants, studded collar and punk wig.",0,1,116,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'This Zelda punk pet costume includes the jacket, pants, studded collar and punk wig.']",[1037],0,[]
1037,"The Zelda Punk Dog comes in pet sizes Large, Medium, Small.",0,1,1036,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'This Zelda punk pet costume includes the jacket, pants, studded collar and punk wig.', 'The Zelda Punk Dog comes in pet sizes Large, Medium, Small.']",[1038],0,[]
1038,Punch up your family portraits with this fun and creative punk dog costume.,0,1,1037,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'This Zelda punk pet costume includes the jacket, pants, studded collar and punk wig.', 'The Zelda Punk Dog comes in pet sizes Large, Medium, Small.', 'Punch up your family portraits with this fun and creative punk dog costume.']",[1039],0,[]
1039,Please note: This item's color may vary due to inherent manufacturing variations or your computer monitor's color settings. The item you receive will be identical or substantially similar to the item pictured in this listing.,1,1,1038,0,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'This Zelda punk pet costume includes the jacket, pants, studded collar and punk wig.', 'The Zelda Punk Dog comes in pet sizes Large, Medium, Small.', 'Punch up your family portraits with this fun and creative punk dog costume.', ""Please note: This item's color may vary due to inherent manufacturing variations or your computer monitor's color settings. The item you receive will be identical or substantially similar to the item pictured in this listing.""]",[],0,[]
1040,Wormers,1,1,182,0,"['Pet Supplies', 'Horses', 'Health Supplies', 'Wormers']",[],0,[]
1041,"Black \leather\"" jacket\nDetailed hat""",0,1,116,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'Black \\leather\\"" jacket\\nDetailed hat""']",[1042],0,[]
1042,Ready for Sturgis!,0,1,1041,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'Black \\leather\\"" jacket\\nDetailed hat""', 'Ready for Sturgis!']",[1043],0,[]
1043,Ready for Sturgis!,0,1,1042,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'Black \\leather\\"" jacket\\nDetailed hat""', 'Ready for Sturgis!', 'Ready for Sturgis!']",[1044],0,[]
1044,Cute Biker Dog Pet Costume,1,1,1043,0,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'Black \\leather\\"" jacket\\nDetailed hat""', 'Ready for Sturgis!', 'Ready for Sturgis!', 'Cute Biker Dog Pet Costume']",[],0,[]
1045,Corvette Buckle Dog Collar,0,2,705,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Collars', 'Basic Collars', 'buckle closure', 'Corvette Buckle Dog Collar']",[1046],0,[]
1046,Color: Black,0,2,1045,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Collars', 'Basic Collars', 'buckle closure', 'Corvette Buckle Dog Collar', 'Color: Black']",[1047],0,[]
1047,Pets,2,2,1046,0,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Collars', 'Basic Collars', 'buckle closure', 'Corvette Buckle Dog Collar', 'Color: Black', 'Pets']",[],0,[]
1048,"12"" x 9"" x 7 1/2""",0,1,6,1,"['Pet Supplies', 'Dogs', 'Food', 'Dry', '12"" x 9"" x 7 1/2""']",[1049],0,[]
1049,Man-made materials,0,1,1048,1,"['Pet Supplies', 'Dogs', 'Food', 'Dry', '12"" x 9"" x 7 1/2""', 'Man-made materials']",[1050],0,[]
1050,Imported,1,1,1049,0,"['Pet Supplies', 'Dogs', 'Food', 'Dry', '12"" x 9"" x 7 1/2""', 'Man-made materials', 'Imported']",[],0,[]
1051,Buy $50 Save $10 on Wee-Wee Products,0,1,1,1,"['Pet Supplies', 'Buy $50 Save $10 on Wee-Wee Products']",[1052],0,[]
1052,Training Solutions,1,1,1051,0,"['Pet Supplies', 'Buy $50 Save $10 on Wee-Wee Products', 'Training Solutions']",[],0,[]
1053,"1 Engraved Dog Tags 30"" Chain",0,1,335,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'ID Tags & Collar Accessories', 'ID Tags', '1 Engraved Dog Tags 30"" Chain']",[1054],0,[]
1054,With Free Personalized,0,1,1053,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'ID Tags & Collar Accessories', 'ID Tags', '1 Engraved Dog Tags 30"" Chain', 'With Free Personalized']",[1055],0,[]
1055,Mediacil Alert on the front and you enformation on the back.,0,1,1054,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'ID Tags & Collar Accessories', 'ID Tags', '1 Engraved Dog Tags 30"" Chain', 'With Free Personalized', 'Mediacil Alert on the front and you enformation on the back.']",[1056],0,[]
1056,"Personalize up to 4 lines, Maximum 18 characters per line.",0,1,1055,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'ID Tags & Collar Accessories', 'ID Tags', '1 Engraved Dog Tags 30"" Chain', 'With Free Personalized', 'Mediacil Alert on the front and you enformation on the back.', 'Personalize up to 4 lines, Maximum 18 characters per line.']",[1057],0,[]
1057,Please email us the information and color needed.,1,1,1056,0,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'ID Tags & Collar Accessories', 'ID Tags', '1 Engraved Dog Tags 30"" Chain', 'With Free Personalized', 'Mediacil Alert on the front and you enformation on the back.', 'Personalize up to 4 lines, Maximum 18 characters per line.', 'Please email us the information and color needed.']",[],0,[]
1058,"Mixed, ,",0,1,214,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Harnesses', 'Basic Halter Harnesses', 'Mixed, ,']",[1059],0,[]
1059,For Julius-K9 Dog Powerharness.,0,1,1058,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Harnesses', 'Basic Halter Harnesses', 'Mixed, ,', 'For Julius-K9 Dog Powerharness.']",[1060],0,[]
1060,Can easily be exchanged due to touch fastening.,0,1,1059,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Harnesses', 'Basic Halter Harnesses', 'Mixed, ,', 'For Julius-K9 Dog Powerharness.', 'Can easily be exchanged due to touch fastening.']",[1061],0,[]
1061,Reflective lettering.,0,1,1060,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Harnesses', 'Basic Halter Harnesses', 'Mixed, ,', 'For Julius-K9 Dog Powerharness.', 'Can easily be exchanged due to touch fastening.', 'Reflective lettering.']",[1062],0,[]
1062,2 pieces each.,0,1,1061,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Harnesses', 'Basic Halter Harnesses', 'Mixed, ,', 'For Julius-K9 Dog Powerharness.', 'Can easily be exchanged due to touch fastening.', 'Reflective lettering.', '2 pieces each.']",[1063],0,[]
1063,"Size: S (4.3  1.1 in) suitable for XSS (Baby 2), S (Mini-Mini), M (Mini) and M-L.",1,1,1062,0,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Harnesses', 'Basic Halter Harnesses', 'Mixed, ,', 'For Julius-K9 Dog Powerharness.', 'Can easily be exchanged due to touch fastening.', 'Reflective lettering.', '2 pieces each.', 'Size: S (4.3  1.1 in) suitable for XSS (Baby 2), S (Mini-Mini), M (Mini) and M-L.']",[],0,[]
1064,"We're TheTieBar, the trendy neckwear company endorsed by GQ Magazine.",1,1,55,0,"['Pet Supplies', 'Cats', 'Collars, Harnesses & Leashes', 'Collars', ""We're TheTieBar, the trendy neckwear company endorsed by GQ Magazine.""]",[],0,[]
1065,,0,1,126,1,"['Pet Supplies', 'Dogs', 'Grooming', 'Claw Care', '']",[1066],0,[]
1066,Unlock over 3 dozen cards.,0,1,1065,1,"['Pet Supplies', 'Dogs', 'Grooming', 'Claw Care', '', 'Unlock over 3 dozen cards.']",[1067],0,[]
1067,Great power-ups.,0,1,1066,1,"['Pet Supplies', 'Dogs', 'Grooming', 'Claw Care', '', 'Unlock over 3 dozen cards.', 'Great power-ups.']",[1068],0,[]
1068,Use charms to earn bonus points.,1,1,1067,0,"['Pet Supplies', 'Dogs', 'Grooming', 'Claw Care', '', 'Unlock over 3 dozen cards.', 'Great power-ups.', 'Use charms to earn bonus points.']",[],0,[]
1069,Official licensed Looneytunes Sylvester Dog Fancy Dress Costume,1,1,116,0,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'Official licensed Looneytunes Sylvester Dog Fancy Dress Costume']",[],0,[]
1070,100% Fabric,1,1,52,0,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Collars', 'Basic Collars', '100% Fabric']",[],0,[]
1071,Animal Planet - Elephant Pet Costume Size Medium,1,1,116,0,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'Animal Planet - Elephant Pet Costume Size Medium']",[],0,[]
1072,Break Away closure,1,1,52,0,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Collars', 'Basic Collars', 'Break Away closure']",[],0,[]
1073,"IMPROVED DOG VISIBILITY & SAFETY - the latest Ultra-Bright LED's provide optimal dog visibility during the dark winter months, reducing the risk of potential collisions & improving dog safety because your dog can be seen at distance by other dog walkers, joggers, runners, cyclists, motorists, etc, Four modes: slow blinking, fast blinking, sustained lighting, and off",0,1,705,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Collars', 'Basic Collars', 'buckle closure', ""IMPROVED DOG VISIBILITY & SAFETY - the latest Ultra-Bright LED's provide optimal dog visibility during the dark winter months, reducing the risk of potential collisions & improving dog safety because your dog can be seen at distance by other dog walkers, joggers, runners, cyclists, motorists, etc, Four modes: slow blinking, fast blinking, sustained lighting, and off""]",[1074],0,[]
1074,"INNOVATIVE DESIGN & PREMIUM QUALITY - fully adjustable, easy to put on & use, comfy, one click mode selection - always on, rapid flash, slow flash and off, with a quick-release POM buckle, an enclosed battery case & switch for added protection & a better look, & super-strong 100% nylon webbing with high-tensile stitching for maximum strength & dog security.",0,1,1073,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Collars', 'Basic Collars', 'buckle closure', ""IMPROVED DOG VISIBILITY & SAFETY - the latest Ultra-Bright LED's provide optimal dog visibility during the dark winter months, reducing the risk of potential collisions & improving dog safety because your dog can be seen at distance by other dog walkers, joggers, runners, cyclists, motorists, etc, Four modes: slow blinking, fast blinking, sustained lighting, and off"", 'INNOVATIVE DESIGN & PREMIUM QUALITY - fully adjustable, easy to put on & use, comfy, one click mode selection - always on, rapid flash, slow flash and off, with a quick-release POM buckle, an enclosed battery case & switch for added protection & a better look, & super-strong 100% nylon webbing with high-tensile stitching for maximum strength & dog security.']",[1075],0,[]
1075,"WEATHERPROOF - good for all weather conditions, the LED GLOW collar is water-repellent, it has rust-proof components, & it is lightweight, strong, durable & built to last with only the best top quality materials & components. weather resistant, shock-resistant.",0,1,1074,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Collars', 'Basic Collars', 'buckle closure', ""IMPROVED DOG VISIBILITY & SAFETY - the latest Ultra-Bright LED's provide optimal dog visibility during the dark winter months, reducing the risk of potential collisions & improving dog safety because your dog can be seen at distance by other dog walkers, joggers, runners, cyclists, motorists, etc, Four modes: slow blinking, fast blinking, sustained lighting, and off"", 'INNOVATIVE DESIGN & PREMIUM QUALITY - fully adjustable, easy to put on & use, comfy, one click mode selection - always on, rapid flash, slow flash and off, with a quick-release POM buckle, an enclosed battery case & switch for added protection & a better look, & super-strong 100% nylon webbing with high-tensile stitching for maximum strength & dog security.', 'WEATHERPROOF - good for all weather conditions, the LED GLOW collar is water-repellent, it has rust-proof components, & it is lightweight, strong, durable & built to last with only the best top quality materials & components. weather resistant, shock-resistant.']",[1076],0,[]
1076,"Provides visibility up to 1,000 Feet in the dark, The LED Dog Safety collar provide maximum visibility & ULTIMATE SAFETY for YOU & YOUR DOG on dark evenings, dusk, dawn, mornings & at night. , How to measure your dog's neck size: measure around the neck close to the shoulder and allow room for a comfortable fit.",0,1,1075,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Collars', 'Basic Collars', 'buckle closure', ""IMPROVED DOG VISIBILITY & SAFETY - the latest Ultra-Bright LED's provide optimal dog visibility during the dark winter months, reducing the risk of potential collisions & improving dog safety because your dog can be seen at distance by other dog walkers, joggers, runners, cyclists, motorists, etc, Four modes: slow blinking, fast blinking, sustained lighting, and off"", 'INNOVATIVE DESIGN & PREMIUM QUALITY - fully adjustable, easy to put on & use, comfy, one click mode selection - always on, rapid flash, slow flash and off, with a quick-release POM buckle, an enclosed battery case & switch for added protection & a better look, & super-strong 100% nylon webbing with high-tensile stitching for maximum strength & dog security.', 'WEATHERPROOF - good for all weather conditions, the LED GLOW collar is water-repellent, it has rust-proof components, & it is lightweight, strong, durable & built to last with only the best top quality materials & components. weather resistant, shock-resistant.', ""Provides visibility up to 1,000 Feet in the dark, The LED Dog Safety collar provide maximum visibility & ULTIMATE SAFETY for YOU & YOUR DOG on dark evenings, dusk, dawn, mornings & at night. , How to measure your dog's neck size: measure around the neck close to the shoulder and allow room for a comfortable fit.""]",[1077],0,[]
